CODIGO_CARRERA,UNI_CODIGO,NOMBRE_CARRERA,NOMBRE_UNIVERSIDAD,REGION_CASA_MATRIZ,%_NOTAS,%_Ranking,%_LENG,%_MATE1,%_MATE2,%_HYCS,%_CIEN,EXIGE_MATE2,PROM_MINIMO_LENMAT,PONDERADO_MINIMO,VACANTES_1SEM,SC_1S,VACANTES_2SEM,SC_2S,RESTRINGE_SEXO,PRUEBA_ESPECIAL,TIPO_PE,PONDERACION_PE,PO_ALTERNATIVA,MAX_POST_UNIV,EXCLUYE_DESDE_PREFERENCIA,CDP_VACANTES_ESPECIALES,CAR_PEDAGOGIA,CAR_MIN_RKG,CAR_SEL_PEDA,PACE,CAR_VACANTES_PACE,REG_CODIGO,VACANTES_GENERO,CAR_CIENCIAS_TECNOLOGIA
35080,35,TERAPIA OCUPACIONAL,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,10.0,N,485,500.0,55,,,,,N,,,S,21,21,2.0,N,,0,S,10,7,,N
35081,35,MEDICINA VETERINARIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,15,0,,20.0,N,485,500.0,35,5.0,,,,N,,,N,21,21,2.0,N,,0,S,11,7,,N
35082,35,BACHILLERATO EN CIENCIAS BIOMÃ‰DICAS,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,0,,15.0,N,485,500.0,40,10.0,,,,N,,,N,21,21,2.0,N,,0,S,8,7,,N
35083,35,INGENIERIA EJECUCIÃ“N EN GEOMENSURA (VESPERTINA),UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,30,0,,10.0,N,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,6,7,,S
35084,35,INGENIERIA EN AUTOMATIZACIÃ“N Y CONTROL (VESPERTINA),UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,30,0,,10.0,N,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,6,7,,S
35085,35,INGENIERÃA MATEMÃTICA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,25,5,,10.0,S,485,500.0,25,,,,,N,,,N,21,21,2.0,N,,0,S,16,7,,S
35086,35,PEDAGOGÃA EN EDUCACIÃ“N ESPECIAL CON MENCIÃ“N,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,25,15,0,,10.0,N,485,500.0,35,,,,,N,,,N,21,21,2.0,S,,0,S,11,7,,N
35087,35,PSICOLOGIA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,20,0,10.0,10.0,N,485,500.0,45,5.0,,,,N,,,S,21,21,2.0,N,,0,S,6,7,,N
35088,35,"PEDAGOGÃA EN HISTORIA, GEOGRAFÃA Y CIENCIAS SOCIALES",UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,20,10,0,20.0,,N,485,500.0,40,,,,,N,,,N,21,21,2.0,S,,0,S,11,7,,N
35089,35,INGENIERIA EN EJECUCIÃ“N INDUSTRIAL (VESPERTINA),UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,10,30,0,,10.0,N,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,11,7,,S
35090,35,OBSTETRICIA Y PUERICULTURA,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,20,0,,15.0,N,485,500.0,35,5.0,,,,N,,,N,21,21,2.0,N,,0,S,10,7,,N
35091,35,INGENIERÃA DE EJECUCIÃ“N EN ADMINISTRACIÃ“N DE EMPRESAS,UNIVERSIDAD CATOLICA DEL MAULE,7,10,40,15,25,0,10.0,,N,485,500.0,15,,,,,N,,,N,21,21,2.0,N,,0,S,11,7,,N
36001,36,DERECHO,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,15,40,15,10,0,20.0,20.0,N,458,,125,30.0,,,,N,,,S,21,21,2.0,N,,0,S,18,8,,N
36002,36,BIOLOGÃA MARINA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,0,15.0,15.0,N,458,,40,30.0,,,,N,,,S,21,21,2.0,N,,0,S,15,8,8.0,S
36009,36,EDUCACIÃ“N DE PÃRVULOS,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,15,0,10.0,10.0,N,458,,60,25.0,,,,N,,,S,21,21,2.0,S,,1,S,12,8,,N
36010,36,PEDAGOGIA EN EDUCACIÃ“N BÃSICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,15,0,10.0,10.0,N,458,,50,25.0,,,,N,,,S,21,21,2.0,S,,1,S,20,8,,N
36011,36,PERIODISMO,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,65,35.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,,N
36012,36,INGENIERÃA COMERCIAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,20,0,10.0,10.0,N,458,,140,30.0,,,,N,,,S,21,21,2.0,N,,0,S,30,8,,N
36016,36,CONTADOR AUDITOR,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,20,0,10.0,10.0,N,458,,70,25.0,,,,N,,,S,21,21,2.0,N,,0,S,25,8,,N
36020,36,MEDICINA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,25,15,25,0,,25.0,N,458,,80,10.0,,,,N,,,N,21,21,2.0,N,,0,S,4,8,,N
36021,36,ENFERMERÃA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,20,0,,10.0,N,458,,85,30.0,,,,N,,,N,21,21,2.0,N,,0,S,7,8,,N
36029,36,INGENIERÃA CIVIL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,90,15.0,,,,N,,,S,21,21,2.0,N,,0,S,15,8,15.0,S
36030,36,INGENIERÃA CIVIL INDUSTRIAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,120,30.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,20.0,S
36031,36,INGENIERÃA CIVIL INFORMÃTICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,80,35.0,,,,N,,,S,21,21,2.0,N,,0,S,30,8,15.0,S
36050,36,TRABAJO SOCIAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,15,0,10.0,10.0,N,458,,75,40.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,,N
36051,36,NUTRICIÃ“N Y DIETÃ‰TICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,15,35,15,25,0,,10.0,N,458,,75,30.0,,,,N,,,N,21,21,2.0,N,,0,S,7,8,,N
36052,36,PEDAGOGÃA EN EDUCACIÃ“N MEDIA EN INGLÃ‰S,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,70,25.0,,,,N,,,S,21,21,2.0,S,,1,S,15,8,,N
36053,36,PEDAGOGÃA EN EDUCACIÃ“N MEDIA  EN LENGUAJE Y COMUNICACIÃ“N,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,65,25.0,,,,N,,,S,21,21,2.0,S,,1,S,15,8,,N
36054,36,LICENCIATURA EN CIENCIAS RELIGIOSAS Y ESTUDIOS TEOLÃ“GICOS,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,5,,,,,N,,,S,21,21,2.0,N,,0,S,25,8,,N
36055,36,LICENCIATURA EN FILOSOFÃA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,20,5.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,,N
36056,36,PEDAGOGÃA EN EDUCACIÃ“N DIFERENCIAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,15,0,10.0,10.0,N,458,,70,25.0,,,,N,,,S,21,21,2.0,S,,1,S,6,8,,N
36057,36,PEDAGOGIA EN EDUCACIÃ“N MEDIA EN BIOLOGÃA Y CIENCIAS NATURALES,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,30,5.0,,,,N,,,S,21,21,2.0,S,,1,S,8,8,,N
36058,36,QUÃMICA AMBIENTAL,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,0,15.0,15.0,N,458,,25,15.0,,,,N,,,S,21,21,2.0,N,,0,S,10,8,5.0,S
36061,36,LICENCIATURA EN HISTORIA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,15,10,0,15.0,15.0,N,458,,40,5.0,,,,N,,,S,21,21,2.0,N,,0,S,15,8,,N
36063,36,INGENIERÃA CIVIL GEOLÃ“GICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,30,5.0,,,,N,,,S,21,21,2.0,N,,0,S,5,8,4.0,S
36064,36,KINESIOLOGÃA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,30,15,25,0,,10.0,N,458,,75,40.0,,,,N,,,N,21,21,2.0,N,,0,S,7,8,,N
36065,36,PEDAGOGÃA EN EDUCACIÃ“N MEDIA EN MATEMÃTICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,15,5,10.0,10.0,S,458,,45,5.0,,,,N,,,S,21,21,2.0,S,,1,S,10,8,,N
36066,36,PEDAGOGÃA EN EDUCACIÃ“N FÃSICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,50,25.0,,,,N,,,S,21,21,2.0,S,,1,S,10,8,,N
36067,36,INGENIERÃA CIVIL ELÃ‰CTRICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,10,25,5,10.0,10.0,S,458,,60,20.0,,,,N,,,S,21,21,2.0,N,,0,S,17,8,10.0,S
36077,36,DIRECCIÃ“N AUDIOVISUAL Y MULTIMEDIA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,20,10,0,10.0,10.0,N,458,,45,30.0,,,,N,,,S,21,21,2.0,N,,0,S,24,8,,N
36078,36,TECNOLOGÃA MÃ‰DICA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,15,40,10,20,0,,15.0,N,458,,100,35.0,,,,N,,,N,21,21,2.0,N,,0,S,7,8,,N
36079,36,INGENIERÃA EN INFORMACIÃ“N Y CONTROL DE GESTIÃ“N,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,40,10,20,0,10.0,10.0,N,458,,40,20.0,,,,N,,,S,21,21,2.0,N,,0,S,20,8,,N
36080,36,PSICOLOGÃA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,20,35,25,10,0,10.0,10.0,N,458,,100,10.0,,,,N,,,S,21,21,2.0,N,,0,S,22,8,,N
36081,36,ARQUITECTURA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,10,40,20,20,0,10.0,10.0,N,458,,80,20.0,,,,N,,,S,21,21,2.0,N,,0,S,3,8,,N
36082,36,ODONTOLOGÃA,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,8,15,30,20,25,0,,10.0,N,458,,80,10.0,,,,N,,,N,21,21,2.0,N,,0,S,2,8,,N
37001,37,ANTROPOLOGIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,10,0,20.0,20.0,N,458,,20,5.0,,,,N,,,S,21,21,2.0,N,,0,S,20,9,,N
37004,37,TRABAJO SOCIAL,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,15,0,10.0,10.0,N,458,,50,17.0,,,,N,,,S,21,21,2.0,N,,0,S,20,9,,N
37005,37,LICENCIATURA EN ARTES VISUALES,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,15,0,10.0,10.0,N,458,,40,14.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,,N
37011,37,MEDICINA VETERINARIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,40,10,20,0,20.0,20.0,N,458,,55,10.0,,,,N,,,S,21,21,2.0,N,,0,S,10,9,,N
37013,37,INGENIERIA CIVIL AMBIENTAL,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,15,5,10.0,10.0,S,458,,20,10.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,2.0,S
37014,37,AGRONOMIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,15,0,15.0,15.0,N,458,,55,18.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,,N
37018,37,INGENIERIA CIVIL EN INFORMATICA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,40,10,25,5,10.0,10.0,S,458,,50,20.0,,,,N,,,S,21,21,2.0,N,,0,S,10,9,2.0,S
37019,37,INGENIERIA CIVIL INDUSTRIAL,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,15,5,10.0,10.0,S,458,,55,17.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,2.0,S
37020,37,INGENIERIA COMERCIAL,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,20,0,10.0,10.0,N,458,,75,28.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,,N
37022,37,PEDAGOGIA EN EDUCACION BASICA CON MENCIÃ“N,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,20,10,0,10.0,10.0,N,458,,50,10.0,,,,N,,,S,21,21,2.0,S,,1,S,15,9,,N
37023,37,EDUCACION DE PARVULOS,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,20,10,0,10.0,10.0,N,458,,40,10.0,,,,N,,,S,21,21,2.0,S,,1,S,15,9,,N
37026,37,PEDAGOGIA  EN INGLES,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,20,10,0,10.0,10.0,N,458,,50,9.0,,,,N,,,S,21,21,2.0,S,,1,S,15,9,,N
37027,37,PED ED DIFERENCIAL CON ESP. EN  N.E.E.T.  Y DISCAPACIDAD INTELECTUAL,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,20,10,0,10.0,10.0,N,458,,50,15.0,,,,N,,,S,21,21,2.0,S,,1,S,35,9,,N
37029,37,PEDAGOGIA MEDIA EN MATEMATICA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,15,5,10.0,10.0,S,458,,20,10.0,,,,N,,,S,21,21,2.0,S,,1,S,20,9,,N
37035,37,TRADUCCION INGLES-ESPAÃ‘OL,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,15,0,10.0,10.0,N,458,,46,21.0,,,,N,,,S,21,21,2.0,N,,0,S,35,9,,N
37040,37,DERECHO,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,40,20,15,0,15.0,,N,458,,170,20.0,,,,N,,,N,21,21,2.0,N,,0,S,25,9,,N
37041,37,CIENCIA POLITICA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,10,0,15.0,15.0,N,458,,20,3.0,,,,N,,,S,21,21,2.0,N,,0,S,40,9,,N
37042,37,SOCIOLOGIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,15,0,10.0,10.0,N,458,,20,5.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,,N
37046,37,PEDAGOGIA EN LENGUA CASTELLANA Y COMUNICACION,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,20,10,0,10.0,10.0,N,458,,25,12.0,,,,N,,,S,21,21,2.0,S,,1,S,15,9,,N
37047,37,"PEDAGOGÃA EN HISTORIA, GEOGRAFÃA Y CIENCIAS SOCIALES",UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,10,0,20.0,20.0,N,458,,25,10.0,,,,N,,,S,21,21,2.0,S,,1,S,15,9,,N
37048,37,PEDAGOGÃA EN EDUCACIÃ“N FÃSICA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,10,0,15.0,15.0,N,458,,25,9.0,,,,N,,,S,21,21,2.0,S,,1,S,15,9,,N
37050,37,INGENIERÃA EN RECURSOS NATURALES RENOVABLES,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,10,5,15.0,15.0,S,458,,25,10.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,2.0,S
37054,37,INGENIERIA CIVIL PLAN COMUN,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,15,5,10.0,10.0,S,458,,20,10.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,2.0,S
37055,37,CONTADOR AUDITOR,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,20,0,10.0,10.0,N,458,,25,10.0,,,,N,,,S,21,21,2.0,N,,0,S,40,9,,N
37056,37,INGENIERÃA CIVIL EN OBRAS CIVILES,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,15,5,10.0,10.0,S,458,,55,18.0,,,,N,,,S,21,21,2.0,N,,0,S,5,9,2.0,S
37058,37,INGENIERÃA CIVIL GEOLÃ“GICA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,15,5,10.0,10.0,S,458,,20,8.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,2.0,S
37061,37,PSICOLOGIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,40,10,20,0,20.0,20.0,N,458,,45,15.0,,,,N,,,S,21,21,2.0,N,,0,S,10,9,,N
37062,37,ADMINISTRACIÃ“N PÃšBLICA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,15,0,10.0,10.0,N,458,,35,6.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,,N
37064,37,KINESIOLOGIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,10,0,,20.0,N,458,,20,10.0,,,,N,,,N,21,21,2.0,N,,0,S,7,9,,N
37065,37,FONOAUDIOLOGIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,20,10,0,,10.0,N,458,,20,15.0,,,,N,,,N,21,21,2.0,N,,0,S,1,9,,N
37066,37,TERAPIA OCUPACIONAL,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,15,0,10.0,10.0,N,458,,40,12.0,,,,N,,,S,21,21,2.0,N,,0,S,5,9,,N
37067,37,NUTRICION Y DIETETICA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,10,0,,20.0,N,458,,35,7.0,,,,N,,,N,21,21,2.0,N,,0,S,5,9,,N
37068,37,TECNOLOGIA MEDICA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,40,10,20,0,,20.0,N,458,,25,10.0,,,,N,,,N,21,21,2.0,N,,0,S,3,9,,N
37069,37,GEOLOGÃA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,20,0,10.0,10.0,N,458,,48,10.0,,,,N,,,S,21,21,2.0,N,,0,S,5,9,2.0,S
37090,37,BACHILLER EN CIENCIAS Y HUMANIDADES,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,15,0,10.0,10.0,N,458,,180,40.0,,,,N,,,S,21,21,2.0,N,,0,S,87,9,2.0,S
37091,37,ARQUEOLOGÃA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,10,0,15.0,15.0,N,458,,20,7.0,,,,N,,,S,21,21,2.0,N,,0,S,45,9,,N
37092,37,ARQUITECTURA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,40,15,25,0,10.0,10.0,N,458,,48,10.0,,,,N,,,S,21,21,2.0,N,,0,S,1,9,,N
37095,37,DISEÃ‘O,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,15,0,10.0,10.0,N,458,,55,26.0,,,,N,,,S,21,21,2.0,N,,0,S,40,9,,N
37096,37,LICENCIATURA EN FILOSOFIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,10,0,15.0,15.0,N,458,,20,10.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,,N
37097,37,INGENIERIA EN CONSTRUCCION,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,15,5,10.0,10.0,S,458,,40,15.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,2.0,S
37098,37,INGENIERIA ELECTRICA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,15,5,10.0,10.0,S,458,,40,15.0,,,,N,,,S,21,21,2.0,N,,0,S,15,9,2.0,S
37099,37,QUIMICA Y FARMACIA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,10,10,0,,20.0,N,458,,30,10.0,,,,N,,,N,21,21,2.0,N,,0,S,4,9,,N
37100,37,PEDAGOGIA EN LENGUA Y CULTURA MAPUCHE,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,20,10,0,10.0,10.0,N,458,,20,5.0,,,,N,,,S,21,21,2.0,S,,1,S,15,9,,N
37101,37,OFICIOS CREATIVOS,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,50,15,10,0,15.0,15.0,N,458,,30,10.0,,,,N,,,S,21,21,2.0,N,,0,S,19,9,,N
37102,37,MEDICINA,UNIVERSIDAD CATOLICA DE TEMUCO,9,10,30,15,25,0,,20.0,N,485,,55,2.0,,,,N,,,N,21,21,2.0,N,,0,S,1,9,,N
38003,38,INGENIERÃA COMERCIAL,UNIVERSIDAD DIEGO PORTALES,13,10,35,10,35,0,10.0,10.0,N,500,530.0,375,123.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38004,38,DERECHO,UNIVERSIDAD DIEGO PORTALES,13,10,20,40,20,0,10.0,10.0,N,600,600.0,261,72.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38005,38,PSICOLOGÃA,UNIVERSIDAD DIEGO PORTALES,13,10,20,35,25,0,10.0,10.0,N,600,600.0,206,35.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38006,38,CONTADOR AUDITOR-CONTADOR PÃšBLICO,UNIVERSIDAD DIEGO PORTALES,13,10,35,10,35,0,10.0,10.0,N,485,485.0,138,31.0,,,,N,,,S,21,21,5.0,N,,0,N,0,13,,N
38009,38,PERIODISMO,UNIVERSIDAD DIEGO PORTALES,13,10,30,40,10,0,10.0,10.0,N,500,500.0,145,39.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38013,38,PUBLICIDAD,UNIVERSIDAD DIEGO PORTALES,13,10,30,40,10,0,10.0,10.0,N,500,500.0,125,31.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38015,38,DISEÃ‘O CON MENCIONES,UNIVERSIDAD DIEGO PORTALES,13,10,30,25,25,0,10.0,10.0,N,500,500.0,160,57.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38032,38,BACHILLERATO EN CIENCIAS SOCIALES Y HUMANIDADES,UNIVERSIDAD DIEGO PORTALES,13,10,30,25,20,0,15.0,15.0,N,500,500.0,145,29.0,,,,N,,,S,21,21,5.0,N,,0,N,0,13,,N
38080,38,INGENIERÃA CIVIL PLAN COMÃšN,UNIVERSIDAD DIEGO PORTALES,13,10,30,10,35,5,10.0,10.0,S,500,500.0,150,52.0,,,,N,,,S,21,21,5.0,N,,0,N,0,13,10.0,S
38083,38,ARQUITECTURA,UNIVERSIDAD DIEGO PORTALES,13,10,30,20,30,0,10.0,10.0,N,500,500.0,140,36.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38162,38,SOCIOLOGÃA,UNIVERSIDAD DIEGO PORTALES,13,10,30,25,20,0,15.0,15.0,N,485,485.0,49,19.0,,,,N,,,S,21,21,5.0,N,,0,N,0,13,,N
38163,38,CIENCIA POLÃTICA,UNIVERSIDAD DIEGO PORTALES,13,10,30,25,20,0,15.0,15.0,N,500,500.0,90,38.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38164,38,LICENCIATURA EN HISTORIA,UNIVERSIDAD DIEGO PORTALES,13,10,30,25,10,0,25.0,25.0,N,485,485.0,27,10.0,,,,N,,,S,21,21,5.0,N,,0,N,0,13,,N
38166,38,LITERATURA CREATIVA,UNIVERSIDAD DIEGO PORTALES,13,10,30,40,10,0,10.0,10.0,N,500,500.0,65,9.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38167,38,PEDAGOGÃA EN EDUCACIÃ“N GENERAL BÃSICA,UNIVERSIDAD DIEGO PORTALES,13,10,40,20,20,0,10.0,10.0,N,500,480.0,55,18.0,,,,N,,,S,21,21,5.0,S,,0,N,0,13,,N
38168,38,PEDAGOGÃA EN EDUCACIÃ“N PARVULARIA,UNIVERSIDAD DIEGO PORTALES,13,10,40,25,15,0,10.0,10.0,N,500,480.0,66,12.0,,,,N,,,S,21,21,1.0,S,,0,N,0,13,,N
38170,38,MEDICINA,UNIVERSIDAD DIEGO PORTALES,13,10,20,20,40,0,,10.0,N,650,650.0,64,11.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
38171,38,ODONTOLOGÃA,UNIVERSIDAD DIEGO PORTALES,13,10,20,25,35,0,,10.0,N,500,550.0,62,17.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
38172,38,TECNOLOGÃA MÃ‰DICA,UNIVERSIDAD DIEGO PORTALES,13,10,20,25,35,0,,10.0,N,500,500.0,129,18.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
38173,38,ENFERMERÃA,UNIVERSIDAD DIEGO PORTALES,13,10,20,25,35,0,,10.0,N,500,500.0,100,30.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
38174,38,INGENIERÃA CIVIL INDUSTRIAL,UNIVERSIDAD DIEGO PORTALES,13,10,30,10,35,5,10.0,10.0,S,500,500.0,270,71.0,,,,N,,,S,21,21,5.0,N,,0,N,0,13,10.0,S
38175,38,INGENIERÃA CIVIL EN INFORMÃTICA Y TELECOMUNICACIONES,UNIVERSIDAD DIEGO PORTALES,13,10,30,10,35,5,10.0,10.0,S,500,500.0,170,31.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,5.0,S
38176,38,INGENIERÃA CIVIL EN OBRAS CIVILES,UNIVERSIDAD DIEGO PORTALES,13,10,30,10,35,5,10.0,10.0,S,500,500.0,80,18.0,,,,N,,,S,21,21,5.0,N,,0,N,0,13,10.0,S
38285,38,ARTES VISUALES,UNIVERSIDAD DIEGO PORTALES,13,10,30,30,20,0,10.0,10.0,N,500,500.0,60,22.0,,,,N,,,S,21,21,1.0,N,,0,N,0,13,,N
38292,38,INGENIERÃA EN CONTROL DE GESTIÃ“N,UNIVERSIDAD DIEGO PORTALES,13,10,35,10,35,0,10.0,10.0,N,490,490.0,105,34.0,,,,N,,,S,21,21,5.0,N,,0,N,0,13,,N
38323,38,OBSTETRICIA Y NEONATOLOGÃA,UNIVERSIDAD DIEGO PORTALES,13,10,20,25,35,0,,10.0,N,500,500.0,59,10.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
38325,38,KINESIOLOGÃA,UNIVERSIDAD DIEGO PORTALES,13,10,20,25,35,0,,10.0,N,500,500.0,91,24.0,,,,N,,,N,21,21,1.0,N,,0,N,0,13,,N
